dataset,image_id,image_path,gender,race,age
fairface,fairface_008249,data/raw/fairface/fairface_008249.jpg,1,5,4
fairface,fairface_008312,data/raw/fairface/fairface_008312.jpg,1,3,5
fairface,fairface_006137,data/raw/fairface/fairface_006137.jpg,1,5,3
fairface,fairface_000346,data/raw/fairface/fairface_000346.jpg,1,6,3
fairface,fairface_008908,data/raw/fairface/fairface_008908.jpg,1,1,4
fairface,fairface_002702,data/raw/fairface/fairface_002702.jpg,0,2,1
fairface,fairface_003207,data/raw/fairface/fairface_003207.jpg,1,1,5
fairface,fairface_003835,data/raw/fairface/fairface_003835.jpg,1,2,1
fairface,fairface_001446,data/raw/fairface/fairface_001446.jpg,1,6,1
fairface,fairface_006616,data/raw/fairface/fairface_006616.jpg,0,0,4
fairface,fairface_005526,data/raw/fairface/fairface_005526.jpg,1,6,6
fairface,fairface_009361,data/raw/fairface/fairface_009361.jpg,1,2,4
fairface,fairface_001602,data/raw/fairface/fairface_001602.jpg,0,2,3
fairface,fairface_007607,data/raw/fairface/fairface_007607.jpg,1,5,3
fairface,fairface_008717,data/raw/fairface/fairface_008717.jpg,1,4,7
fairface,fairface_005947,data/raw/fairface/fairface_005947.jpg,0,1,3
fairface,fairface_003158,data/raw/fairface/fairface_003158.jpg,0,3,7
fairface,fairface_008140,data/raw/fairface/fairface_008140.jpg,0,6,5
fairface,fairface_004618,data/raw/fairface/fairface_004618.jpg,1,3,6
fairface,fairface_008212,data/raw/fairface/fairface_008212.jpg,1,4,1
fairface,fairface_003244,data/raw/fairface/fairface_003244.jpg,0,1,1
fairface,fairface_003235,data/raw/fairface/fairface_003235.jpg,1,3,0
fairface,fairface_004764,data/raw/fairface/fairface_004764.jpg,1,1,1
fairface,fairface_009201,data/raw/fairface/fairface_009201.jpg,1,2,3
fairface,fairface_005397,data/raw/fairface/fairface_005397.jpg,0,6,3
fairface,fairface_008791,data/raw/fairface/fairface_008791.jpg,1,1,5
fairface,fairface_001327,data/raw/fairface/fairface_001327.jpg,1,0,3
fairface,fairface_004531,data/raw/fairface/fairface_004531.jpg,0,0,4
fairface,fairface_009069,data/raw/fairface/fairface_009069.jpg,1,3,3
fairface,fairface_001297,data/raw/fairface/fairface_001297.jpg,0,6,3
fairface,fairface_008415,data/raw/fairface/fairface_008415.jpg,1,3,7
fairface,fairface_003820,data/raw/fairface/fairface_003820.jpg,0,2,3
fairface,fairface_002060,data/raw/fairface/fairface_002060.jpg,0,0,2
fairface,fairface_007056,data/raw/fairface/fairface_007056.jpg,1,5,5
fairface,fairface_003590,data/raw/fairface/fairface_003590.jpg,1,3,3
fairface,fairface_003607,data/raw/fairface/fairface_003607.jpg,1,5,2
fairface,fairface_004119,data/raw/fairface/fairface_004119.jpg,0,0,3
fairface,fairface_002701,data/raw/fairface/fairface_002701.jpg,0,5,3
fairface,fairface_009370,data/raw/fairface/fairface_009370.jpg,1,3,4
fairface,fairface_001498,data/raw/fairface/fairface_001498.jpg,0,5,2
fairface,fairface_002273,data/raw/fairface/fairface_002273.jpg,0,5,3
fairface,fairface_001367,data/raw/fairface/fairface_001367.jpg,0,5,3
fairface,fairface_004621,data/raw/fairface/fairface_004621.jpg,0,0,3
fairface,fairface_005089,data/raw/fairface/fairface_005089.jpg,0,5,2
fairface,fairface_004380,data/raw/fairface/fairface_004380.jpg,1,0,1
fairface,fairface_007720,data/raw/fairface/fairface_007720.jpg,1,4,4
fairface,fairface_002180,data/raw/fairface/fairface_002180.jpg,1,0,3
fairface,fairface_004378,data/raw/fairface/fairface_004378.jpg,0,3,2
fairface,fairface_005237,data/raw/fairface/fairface_005237.jpg,0,3,5
fairface,fairface_003984,data/raw/fairface/fairface_003984.jpg,0,2,7
fairface,fairface_006118,data/raw/fairface/fairface_006118.jpg,1,2,4
fairface,fairface_009846,data/raw/fairface/fairface_009846.jpg,1,6,3
fairface,fairface_005445,data/raw/fairface/fairface_005445.jpg,0,2,2
fairface,fairface_009959,data/raw/fairface/fairface_009959.jpg,0,3,4
fairface,fairface_002541,data/raw/fairface/fairface_002541.jpg,0,5,1
fairface,fairface_004750,data/raw/fairface/fairface_004750.jpg,1,2,5
fairface,fairface_002623,data/raw/fairface/fairface_002623.jpg,0,3,4
fairface,fairface_000929,data/raw/fairface/fairface_000929.jpg,0,5,3
fairface,fairface_006491,data/raw/fairface/fairface_006491.jpg,0,2,4
fairface,fairface_001266,data/raw/fairface/fairface_001266.jpg,1,2,2
fairface,fairface_000216,data/raw/fairface/fairface_000216.jpg,1,1,5
fairface,fairface_009290,data/raw/fairface/fairface_009290.jpg,1,4,3
fairface,fairface_004457,data/raw/fairface/fairface_004457.jpg,1,6,4
fairface,fairface_004542,data/raw/fairface/fairface_004542.jpg,0,5,4
fairface,fairface_005831,data/raw/fairface/fairface_005831.jpg,1,6,4
fairface,fairface_001627,data/raw/fairface/fairface_001627.jpg,1,1,4
fairface,fairface_004633,data/raw/fairface/fairface_004633.jpg,1,3,6
fairface,fairface_000113,data/raw/fairface/fairface_000113.jpg,0,3,4
fairface,fairface_003845,data/raw/fairface/fairface_003845.jpg,0,1,4
fairface,fairface_000916,data/raw/fairface/fairface_000916.jpg,0,5,7
fairface,fairface_000934,data/raw/fairface/fairface_000934.jpg,1,1,6
fairface,fairface_008219,data/raw/fairface/fairface_008219.jpg,1,3,4
fairface,fairface_003982,data/raw/fairface/fairface_003982.jpg,1,4,6
fairface,fairface_001217,data/raw/fairface/fairface_001217.jpg,1,6,1
fairface,fairface_009520,data/raw/fairface/fairface_009520.jpg,1,1,2
fairface,fairface_005403,data/raw/fairface/fairface_005403.jpg,1,5,5
fairface,fairface_009755,data/raw/fairface/fairface_009755.jpg,1,2,1
fairface,fairface_005402,data/raw/fairface/fairface_005402.jpg,1,6,5
fairface,fairface_007843,data/raw/fairface/fairface_007843.jpg,0,5,3
fairface,fairface_005851,data/raw/fairface/fairface_005851.jpg,1,4,6
fairface,fairface_007158,data/raw/fairface/fairface_007158.jpg,1,5,2
fairface,fairface_001211,data/raw/fairface/fairface_001211.jpg,1,2,0
fairface,fairface_002158,data/raw/fairface/fairface_002158.jpg,0,1,7
fairface,fairface_005638,data/raw/fairface/fairface_005638.jpg,0,0,3
fairface,fairface_005741,data/raw/fairface/fairface_005741.jpg,1,1,1
fairface,fairface_003619,data/raw/fairface/fairface_003619.jpg,1,3,3
fairface,fairface_007127,data/raw/fairface/fairface_007127.jpg,1,3,3
fairface,fairface_004125,data/raw/fairface/fairface_004125.jpg,1,4,7
fairface,fairface_008021,data/raw/fairface/fairface_008021.jpg,0,6,7
fairface,fairface_009158,data/raw/fairface/fairface_009158.jpg,1,2,6
fairface,fairface_008853,data/raw/fairface/fairface_008853.jpg,0,0,3
fairface,fairface_008098,data/raw/fairface/fairface_008098.jpg,1,0,3
fairface,fairface_002568,data/raw/fairface/fairface_002568.jpg,0,6,1
fairface,fairface_002526,data/raw/fairface/fairface_002526.jpg,0,3,3
fairface,fairface_005718,data/raw/fairface/fairface_005718.jpg,1,0,4
fairface,fairface_005019,data/raw/fairface/fairface_005019.jpg,0,3,3
fairface,fairface_008663,data/raw/fairface/fairface_008663.jpg,1,0,6
fairface,fairface_008731,data/raw/fairface/fairface_008731.jpg,1,6,3
fairface,fairface_005769,data/raw/fairface/fairface_005769.jpg,1,0,4
fairface,fairface_004171,data/raw/fairface/fairface_004171.jpg,1,2,5
fairface,fairface_006620,data/raw/fairface/fairface_006620.jpg,1,0,7
fairface,fairface_008958,data/raw/fairface/fairface_008958.jpg,1,3,3
fairface,fairface_008092,data/raw/fairface/fairface_008092.jpg,0,2,3
fairface,fairface_009176,data/raw/fairface/fairface_009176.jpg,0,5,3
fairface,fairface_001893,data/raw/fairface/fairface_001893.jpg,0,3,5
fairface,fairface_008691,data/raw/fairface/fairface_008691.jpg,1,0,3
fairface,fairface_004699,data/raw/fairface/fairface_004699.jpg,1,6,1
fairface,fairface_001096,data/raw/fairface/fairface_001096.jpg,1,3,3
fairface,fairface_008580,data/raw/fairface/fairface_008580.jpg,0,6,3
fairface,fairface_001837,data/raw/fairface/fairface_001837.jpg,1,3,2
fairface,fairface_004933,data/raw/fairface/fairface_004933.jpg,1,3,5
fairface,fairface_004928,data/raw/fairface/fairface_004928.jpg,0,0,4
fairface,fairface_005759,data/raw/fairface/fairface_005759.jpg,1,2,1
fairface,fairface_002177,data/raw/fairface/fairface_002177.jpg,1,1,4
fairface,fairface_002290,data/raw/fairface/fairface_002290.jpg,0,6,1
fairface,fairface_009832,data/raw/fairface/fairface_009832.jpg,1,5,8
fairface,fairface_004815,data/raw/fairface/fairface_004815.jpg,0,1,1
fairface,fairface_008656,data/raw/fairface/fairface_008656.jpg,1,3,6
fairface,fairface_001169,data/raw/fairface/fairface_001169.jpg,0,3,3
fairface,fairface_008969,data/raw/fairface/fairface_008969.jpg,0,1,3
fairface,fairface_004687,data/raw/fairface/fairface_004687.jpg,0,6,1
fairface,fairface_001968,data/raw/fairface/fairface_001968.jpg,0,6,5
fairface,fairface_006499,data/raw/fairface/fairface_006499.jpg,1,3,7
fairface,fairface_001673,data/raw/fairface/fairface_001673.jpg,0,2,4
fairface,fairface_004397,data/raw/fairface/fairface_004397.jpg,0,0,3
fairface,fairface_008746,data/raw/fairface/fairface_008746.jpg,1,3,4
fairface,fairface_002436,data/raw/fairface/fairface_002436.jpg,0,5,4
fairface,fairface_007512,data/raw/fairface/fairface_007512.jpg,0,2,3
fairface,fairface_008843,data/raw/fairface/fairface_008843.jpg,1,1,5
fairface,fairface_007921,data/raw/fairface/fairface_007921.jpg,1,3,1
fairface,fairface_008888,data/raw/fairface/fairface_008888.jpg,0,4,4
fairface,fairface_007439,data/raw/fairface/fairface_007439.jpg,0,5,4
fairface,fairface_001553,data/raw/fairface/fairface_001553.jpg,1,5,6
fairface,fairface_008755,data/raw/fairface/fairface_008755.jpg,0,0,5
fairface,fairface_002830,data/raw/fairface/fairface_002830.jpg,0,1,6
fairface,fairface_006578,data/raw/fairface/fairface_006578.jpg,0,3,3
fairface,fairface_008012,data/raw/fairface/fairface_008012.jpg,0,5,4
fairface,fairface_006227,data/raw/fairface/fairface_006227.jpg,0,3,6
fairface,fairface_005549,data/raw/fairface/fairface_005549.jpg,1,1,2
fairface,fairface_000271,data/raw/fairface/fairface_000271.jpg,1,3,5
fairface,fairface_009812,data/raw/fairface/fairface_009812.jpg,0,3,2
fairface,fairface_001332,data/raw/fairface/fairface_001332.jpg,0,1,3
fairface,fairface_007920,data/raw/fairface/fairface_007920.jpg,1,5,4
fairface,fairface_000594,data/raw/fairface/fairface_000594.jpg,0,2,4
fairface,fairface_001976,data/raw/fairface/fairface_001976.jpg,1,1,7
fairface,fairface_002531,data/raw/fairface/fairface_002531.jpg,0,3,4
fairface,fairface_002494,data/raw/fairface/fairface_002494.jpg,0,3,2
fairface,fairface_009415,data/raw/fairface/fairface_009415.jpg,0,2,4
fairface,fairface_002521,data/raw/fairface/fairface_002521.jpg,1,5,4
fairface,fairface_008470,data/raw/fairface/fairface_008470.jpg,0,5,4
fairface,fairface_007800,data/raw/fairface/fairface_007800.jpg,1,4,5
fairface,fairface_009657,data/raw/fairface/fairface_009657.jpg,0,1,6
fairface,fairface_005684,data/raw/fairface/fairface_005684.jpg,0,4,4
fairface,fairface_001434,data/raw/fairface/fairface_001434.jpg,0,4,3
fairface,fairface_006128,data/raw/fairface/fairface_006128.jpg,1,4,6
fairface,fairface_006069,data/raw/fairface/fairface_006069.jpg,1,3,3
fairface,fairface_001118,data/raw/fairface/fairface_001118.jpg,1,5,1
fairface,fairface_001665,data/raw/fairface/fairface_001665.jpg,0,2,1
fairface,fairface_005450,data/raw/fairface/fairface_005450.jpg,1,4,8
fairface,fairface_006020,data/raw/fairface/fairface_006020.jpg,0,2,3
fairface,fairface_003253,data/raw/fairface/fairface_003253.jpg,0,4,1
fairface,fairface_006515,data/raw/fairface/fairface_006515.jpg,0,0,3
fairface,fairface_006878,data/raw/fairface/fairface_006878.jpg,0,3,7
fairface,fairface_008399,data/raw/fairface/fairface_008399.jpg,1,0,4
fairface,fairface_003819,data/raw/fairface/fairface_003819.jpg,0,1,6
fairface,fairface_005301,data/raw/fairface/fairface_005301.jpg,1,4,3
fairface,fairface_003119,data/raw/fairface/fairface_003119.jpg,0,1,4
fairface,fairface_004127,data/raw/fairface/fairface_004127.jpg,1,1,3
fairface,fairface_004946,data/raw/fairface/fairface_004946.jpg,0,1,3
fairface,fairface_006087,data/raw/fairface/fairface_006087.jpg,0,3,3
fairface,fairface_009030,data/raw/fairface/fairface_009030.jpg,0,5,3
fairface,fairface_001563,data/raw/fairface/fairface_001563.jpg,0,6,2
fairface,fairface_005896,data/raw/fairface/fairface_005896.jpg,1,1,2
fairface,fairface_001274,data/raw/fairface/fairface_001274.jpg,1,6,3
fairface,fairface_002240,data/raw/fairface/fairface_002240.jpg,0,1,4
fairface,fairface_001505,data/raw/fairface/fairface_001505.jpg,1,1,1
fairface,fairface_007508,data/raw/fairface/fairface_007508.jpg,0,3,3
fairface,fairface_004703,data/raw/fairface/fairface_004703.jpg,0,2,2
fairface,fairface_002903,data/raw/fairface/fairface_002903.jpg,1,6,3
fairface,fairface_004052,data/raw/fairface/fairface_004052.jpg,0,5,3
fairface,fairface_006746,data/raw/fairface/fairface_006746.jpg,0,2,2
fairface,fairface_003081,data/raw/fairface/fairface_003081.jpg,0,0,3
fairface,fairface_004565,data/raw/fairface/fairface_004565.jpg,0,6,3
fairface,fairface_004558,data/raw/fairface/fairface_004558.jpg,1,2,4
fairface,fairface_005882,data/raw/fairface/fairface_005882.jpg,0,6,4
fairface,fairface_006433,data/raw/fairface/fairface_006433.jpg,0,4,2
fairface,fairface_001604,data/raw/fairface/fairface_001604.jpg,0,1,7
fairface,fairface_007740,data/raw/fairface/fairface_007740.jpg,0,1,4
fairface,fairface_002322,data/raw/fairface/fairface_002322.jpg,1,5,0
fairface,fairface_006441,data/raw/fairface/fairface_006441.jpg,1,4,4
fairface,fairface_001869,data/raw/fairface/fairface_001869.jpg,0,2,1
fairface,fairface_006980,data/raw/fairface/fairface_006980.jpg,1,6,3
fairface,fairface_002228,data/raw/fairface/fairface_002228.jpg,0,2,5
fairface,fairface_007091,data/raw/fairface/fairface_007091.jpg,1,3,3
fairface,fairface_002335,data/raw/fairface/fairface_002335.jpg,0,0,3
fairface,fairface_004814,data/raw/fairface/fairface_004814.jpg,0,0,2
fairface,fairface_003001,data/raw/fairface/fairface_003001.jpg,1,5,5
fairface,fairface_008891,data/raw/fairface/fairface_008891.jpg,0,3,4
fairface,fairface_009608,data/raw/fairface/fairface_009608.jpg,1,6,3
fairface,fairface_007479,data/raw/fairface/fairface_007479.jpg,0,5,4
fairface,fairface_009907,data/raw/fairface/fairface_009907.jpg,1,3,6
fairface,fairface_009966,data/raw/fairface/fairface_009966.jpg,1,6,3
fairface,fairface_002204,data/raw/fairface/fairface_002204.jpg,1,2,5
fairface,fairface_000526,data/raw/fairface/fairface_000526.jpg,1,2,3
fairface,fairface_008712,data/raw/fairface/fairface_008712.jpg,0,1,3
fairface,fairface_007778,data/raw/fairface/fairface_007778.jpg,1,0,1
fairface,fairface_004305,data/raw/fairface/fairface_004305.jpg,0,6,3
fairface,fairface_003312,data/raw/fairface/fairface_003312.jpg,1,3,4
fairface,fairface_008988,data/raw/fairface/fairface_008988.jpg,1,6,1
fairface,fairface_006122,data/raw/fairface/fairface_006122.jpg,1,6,1
fairface,fairface_008706,data/raw/fairface/fairface_008706.jpg,0,5,3
fairface,fairface_000637,data/raw/fairface/fairface_000637.jpg,0,0,2
fairface,fairface_007254,data/raw/fairface/fairface_007254.jpg,0,1,6
fairface,fairface_005083,data/raw/fairface/fairface_005083.jpg,1,1,5
fairface,fairface_009735,data/raw/fairface/fairface_009735.jpg,1,1,5
fairface,fairface_002879,data/raw/fairface/fairface_002879.jpg,1,0,3
fairface,fairface_005216,data/raw/fairface/fairface_005216.jpg,1,3,6
fairface,fairface_008787,data/raw/fairface/fairface_008787.jpg,0,2,2
fairface,fairface_007754,data/raw/fairface/fairface_007754.jpg,1,3,4
fairface,fairface_009202,data/raw/fairface/fairface_009202.jpg,0,2,1
fairface,fairface_001826,data/raw/fairface/fairface_001826.jpg,0,0,3
fairface,fairface_009035,data/raw/fairface/fairface_009035.jpg,0,2,4
fairface,fairface_006716,data/raw/fairface/fairface_006716.jpg,1,2,2
fairface,fairface_004120,data/raw/fairface/fairface_004120.jpg,0,6,4
fairface,fairface_005219,data/raw/fairface/fairface_005219.jpg,1,4,4
fairface,fairface_006537,data/raw/fairface/fairface_006537.jpg,1,6,2
fairface,fairface_001014,data/raw/fairface/fairface_001014.jpg,0,0,7
fairface,fairface_006534,data/raw/fairface/fairface_006534.jpg,1,2,3
fairface,fairface_003268,data/raw/fairface/fairface_003268.jpg,0,1,7
fairface,fairface_009351,data/raw/fairface/fairface_009351.jpg,1,3,3
fairface,fairface_000684,data/raw/fairface/fairface_000684.jpg,0,6,4
fairface,fairface_001270,data/raw/fairface/fairface_001270.jpg,1,5,5
fairface,fairface_004857,data/raw/fairface/fairface_004857.jpg,1,2,2
fairface,fairface_008757,data/raw/fairface/fairface_008757.jpg,1,1,4
fairface,fairface_006915,data/raw/fairface/fairface_006915.jpg,1,5,1
fairface,fairface_008237,data/raw/fairface/fairface_008237.jpg,1,3,5
fairface,fairface_002479,data/raw/fairface/fairface_002479.jpg,1,1,2
fairface,fairface_004274,data/raw/fairface/fairface_004274.jpg,0,1,1
fairface,fairface_005987,data/raw/fairface/fairface_005987.jpg,1,5,5
fairface,fairface_003070,data/raw/fairface/fairface_003070.jpg,0,3,3
fairface,fairface_001928,data/raw/fairface/fairface_001928.jpg,0,6,5
fairface,fairface_009123,data/raw/fairface/fairface_009123.jpg,0,6,1
fairface,fairface_008802,data/raw/fairface/fairface_008802.jpg,0,1,4
fairface,fairface_002423,data/raw/fairface/fairface_002423.jpg,0,3,5
fairface,fairface_004892,data/raw/fairface/fairface_004892.jpg,1,0,6
fairface,fairface_000678,data/raw/fairface/fairface_000678.jpg,1,4,5
fairface,fairface_009076,data/raw/fairface/fairface_009076.jpg,1,5,5
fairface,fairface_008503,data/raw/fairface/fairface_008503.jpg,1,4,4
fairface,fairface_002001,data/raw/fairface/fairface_002001.jpg,0,5,1
fairface,fairface_008670,data/raw/fairface/fairface_008670.jpg,0,1,3
fairface,fairface_001395,data/raw/fairface/fairface_001395.jpg,0,0,2
fairface,fairface_004267,data/raw/fairface/fairface_004267.jpg,1,2,1
fairface,fairface_006522,data/raw/fairface/fairface_006522.jpg,0,6,3
fairface,fairface_007250,data/raw/fairface/fairface_007250.jpg,1,1,5
fairface,fairface_005482,data/raw/fairface/fairface_005482.jpg,0,0,3
fairface,fairface_001038,data/raw/fairface/fairface_001038.jpg,0,6,4
fairface,fairface_006252,data/raw/fairface/fairface_006252.jpg,1,5,4
fairface,fairface_002026,data/raw/fairface/fairface_002026.jpg,0,3,3
fairface,fairface_008391,data/raw/fairface/fairface_008391.jpg,1,4,5
fairface,fairface_007705,data/raw/fairface/fairface_007705.jpg,0,6,4
fairface,fairface_009436,data/raw/fairface/fairface_009436.jpg,0,0,6
fairface,fairface_004557,data/raw/fairface/fairface_004557.jpg,1,0,5
fairface,fairface_006655,data/raw/fairface/fairface_006655.jpg,0,1,5
fairface,fairface_008949,data/raw/fairface/fairface_008949.jpg,1,6,3
fairface,fairface_004321,data/raw/fairface/fairface_004321.jpg,0,5,3
fairface,fairface_001890,data/raw/fairface/fairface_001890.jpg,1,0,1
fairface,fairface_006134,data/raw/fairface/fairface_006134.jpg,1,5,4
fairface,fairface_009388,data/raw/fairface/fairface_009388.jpg,0,5,5
fairface,fairface_008952,data/raw/fairface/fairface_008952.jpg,1,1,1
fairface,fairface_009071,data/raw/fairface/fairface_009071.jpg,0,2,2
fairface,fairface_002168,data/raw/fairface/fairface_002168.jpg,1,0,2
fairface,fairface_009620,data/raw/fairface/fairface_009620.jpg,0,4,3
fairface,fairface_007857,data/raw/fairface/fairface_007857.jpg,0,3,4
fairface,fairface_009634,data/raw/fairface/fairface_009634.jpg,1,5,2
fairface,fairface_005559,data/raw/fairface/fairface_005559.jpg,1,4,5
